,Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,description__profile,ceo__profile,industry__profile,pe__quote,ebitda__income-statement,netIncome__income-statement,revenue__income-statement,eps__income-statement,epsdiluted__income-statement,totalAssets__balance-sheet-statement,totalLiabilities__balance-sheet-statement,cashAndShortTermInvestments__balance-sheet-statement,freeCashFlow__cash-flow-statement,growthEBITDA__income-statement-growth,growthNetIncome__income-statement-growth,growthEPS__income-statement-growth,derived__netIncomeMargin,derived__debtRatio
467,SHLS,Shoals Technologies Group Inc. Class A Common Stock,$29.38,0.31,1.066%,4894893065.0,United States,2021.0,1710003,Technology,Semiconductors,"Shoals Technologies Group, Inc. provides electrical balance of system (EBOS) solutions for solar energy projects in the United States. It offers EBOS components, such as cable assemblies, inline fuses, combiners, disconnects, recombiners, wireless monitoring systems, junction boxes, transition enclosures, and splice boxes that carry the electric current produced by solar panels to an inverter and to the power grid. The company sells its products to engineering, procurement, and construction firms that build solar energy projects. Shoals Technologies Group, Inc. was founded in 1996 and is headquartered in Portland, Tennessee.",,Solar,,45538000.0,33766000.0,175518000.0,0.2022650304943616,0.2022650304943616,195310000.0,379433000.0,10073000.0,34463000.0,0.2956440094460409,0.34295827864614403,0.33950351320769545,0.1923791292061213,1.9427218268393835
468,SHOO,Steven Madden Ltd. Common Stock,$42.83,0.37,0.871%,3547346009.0,United States,1993.0,335989,Consumer Non-Durables,Shoe Manufacturing,"Steven Madden, Ltd. designs, sources, markets, and sells fashion-forward name brand and private label footwear for women, men, and children in the United States and internationally. Its Wholesale Footwear segment provides footwear under the Steve Madden Women's, Madden Girl, Steve Madden Men's, Madden, Madden NYC, Report, Dolce Vita, DV by Dolce Vita, Mad Love, Steven by Steve Madden, Superga, Betsey Johnson, Betseyville, Steve Madden Kids, Stevies, GREATS, Blondo, and Anne Klein brands, as well as private label footwear. The company's Wholesale Accessories segment offers Steve Madden, Steven by Steve Madden, Madden Girl, Betsey Johnson, Madden NYC, Big Buddha, DKNY, Anne Klein, Jocelyn, Luv Betsey, BB Dakota, Cupcakes & Cashmere, and accessories brands; private label fashion handbags and accessories to department stores, mass merchants, value priced retailers, online retailers, and specialty stores; and cold weather accessories, fashion scarves, wraps, and other trend accessories primarily under the Steve Madden, BB Dakota, Cejon, Betsey Johnson, and Big Buddha brand names, as well as private labels to department stores and specialty stores. Its Retail segment operates Steve Madden, Steven, Superga, GREATS, and International retail stores, as well as Steve Madden, Superga, Betsey Johnson, Blondo, Dolce Vita, BB Dakota, and Jocelyn e-commerce websites. The company's Licensing segment licenses its Steve Madden, Steven by Steve Madden, Madden Girl, and FREEBIRD by Steven trademarks. Its First Cost segment operates as a buying agent for footwear products under private labels for mass-market merchandisers, shoe chains, and other mid-tier retailers. As of December 31, 2019, it owned and operated 227 retail stores, including 146 Steve Madden full-price stores, 68 Steve Madden outlet stores, 2 Steven stores, 2 GREATS stores, and 1 Superga store, as well as 8 e-commerce websites. Steven Madden, Ltd. was founded in 1990 and is headquartered in Long Island City, New York.",Mr. Edward Rosenfeld,Footwear & Accessories,163.03502,66923000.0,-18397000.0,1201814000.0,-0.23,-0.23,1137761000.0,347392000.0,287166000.0,37644000.0,-0.6690273539695649,-1.1301880249945155,-1.1292134831460676,-0.015307693203773629,0.3053295024174673
469,SIGI,Selective Insurance Group Inc. Common Stock,$76.96,1.49,1.974%,4619466588.0,United States,,174043,Finance,Property-Casualty Insurers,"Selective Insurance Group, Inc., together with its subsidiaries, provides insurance products and services in the United States. It operates through four segments: Standard Commercial Lines, Standard Personal Lines, Excess and Surplus Lines, and Investments. The company offers property insurance products, which covers the financial consequences of accidental loss of an insured's real and/or personal property; and casualty insurance products that covers the financial consequences of employee injuries in the course of employment, and bodily injury and/or property damage to a third party as a result of an insured's negligent acts, omissions, or legal liabilities, as well as flood insurance products. It also invests in fixed income investments and preferred stocks, equity securities, and alternative investment portfolio. The company provides its insurance products and services to businesses, non-profit organizations, local government agencies, and individuals through independent retail agents and wholesale general agents. Selective Insurance Group, Inc. was founded in 1926 and is headquartered in Branchville, New Jersey.",Mr. John Marchioni,Insurance Property & Casualty,13.672668,68848000.0,246355000.0,2922274000.0,4.14312517619697,4.14312517619697,9687913000.0,6949024000.0,6866174000.0,531981000.0,0.0,-0.09302599558947512,-0.09294917336802122,0.08430249867055588,0.7172880268433459
470,SIRI,Sirius XM Holdings Inc. Common Stock,$5.98,-0.0354,-0.588%,24462781033.0,United States,,15991253,Consumer Services,Broadcasting,"Sirius XM Holdings Inc. provides satellite radio services on a subscription fee basis in the United States. It broadcasts music, sports, entertainment, comedy, talk, news, traffic, and weather channels, including various music genres, such as rock, pop and hip-hop, country, dance, jazz, Latin, and classical; live play-by-play sports from various leagues and colleges; various talk and entertainment channels for a range of audiences; national, international, and financial news; and limited run channels. The company also provides streaming service that includes a range of music and non-music channels, and podcasts, as well as channels that are not available on its satellite radio service; and offers applications to allow consumers to access its streaming service on smartphones, tablets, computers, home devices, and other consumer electronic equipment. In addition, it distributes satellite radios through automakers and retailers, as well as its Website. Further, the company provides location-based services through two-way wireless connectivity, including safety, security, convenience, maintenance and data services, remote vehicles diagnostics, and stolen or parked vehicle locator services. Additionally, it offers satellite television services, which offer music channels on the DISH Network satellite television service as a programming package; Travel Link, a suite of data services that include graphical weather, fuel prices, sports schedule and scores, and movie listings; and real-time traffic and weather services. The company is headquartered in New York, New York. Sirius XM Holdings Inc. operates as a subsidiary of Liberty Media Corporation.",Mr. James Meyer,Broadcasting,451.53845,2368000000.0,131000000.0,8040000000.0,0.0302540415704388,0.029577782795213368,10333000000.0,12618000000.0,71000000.0,1668000000.0,0.0768531150522965,-0.8566739606126915,-0.8510137405814607,0.016293532338308457,1.221136165682764
471,SIVB,SVB Financial Group Common Stock,$578.96,-2.63,-0.452%,31438568391.0,United States,,295974,Finance,Major Banks,"SVB Financial Group, a diversified financial services company, provides various banking and financial products and services. The company operates through four segments: Global Commercial Bank, SVB Private Bank, SVB Capital, and SVB Leerink. The Global Commercial Bank segment offers deposit products, such as business and analysis checking, money market, multi-currency, in-country bank, and sweep accounts, as well as merchant, remote capture, lockbox, electronic deposit capture, and fraud control services; credit products and services comprising term loans, equipment loans, asset-based loans, revolving lines of credit, accounts-receivable-based lines of credit, capital call lines of credit, and credit cards; and payment and cash management products and services, including wire transfer and automated clearing house payment, bill pay, debit and credit cards, account analysis, and disbursement, as well as online and mobile banking services. This segment also provides foreign exchange services; export, import, and standby letter of credit; investment services and solutions; investment advisory services; vineyard development loans; and debt fund investment services. The SVB Private Bank segment offers private banking services, such as mortgages, home equity and capital call lines of credit, restricted stock purchase loans, and other secured and unsecured lending products, as well as cash and wealth management services. The SVB Capital segment provides venture capital investment services that manage funds on behalf of third party limited partner investors. The SVB Leerink segment engages in equity and convertible capital markets, mergers and acquisitions, equity research and sales, trading, and investment banking services. It operates through 30 offices in the United States; and offices in Canada, the United Kingdom, Israel, Germany, Denmark, India, Hong Kong, and China. SVB Financial Group was founded in 1983 and is headquartered in Santa Clara, California.",Mr. Gregory Becker,Banks Regional,19.008656,100840000.0,0.0,1083823000.0,22.87,22.87,115511007000.0,107077516000.0,48587201000.0,1445487000.0,0.0,-1.0,0.04429223744292249,0.0,0.9269897196896569
472,SLAB,Silicon Laboratories Inc. Common Stock,$132.81,-0.09,-0.068%,5943107518.0,United States,2000.0,244350,Technology,Semiconductors,"Silicon Laboratories Inc., a fabless semiconductor company, provides mixed-signal integrated circuits (ICs) in the United States, China, and internationally. The company offers Internet of Things products, including 8-bit mixed-signal and ultra-low-power 32-bit microcontrollers (MCU); wireless MCU connectivity solutions; single and multi-protocol system-on-chip (SoC) devices and modules; wireless protocols, MCUs, and SoCs; in-house protocol stacks; Micrium, a real-time operating system that helps simplify software development for IoT developers; and sensor products comprising optical, relative humidity/temperature, and hall effect magnetic sensors. It also provides infrastructure products, such as timing devices; multi-channel isolators, isolated drivers, isolated power converters, and mixed-signal devices; broadcast products, which include single-chip hybrid TV tuners and digital video demodulators, as well as AM/FM, HD radio, and DAB/DAB+ receivers; and hybrid software defined radio tuners, data receivers, and digital radio coprocessors. In addition, the company provides access products comprising ProSLIC, a subscriber line interface circuits for voice over IP; ISOmodem embedded modems; and Power over Ethernet power source equipment and powered device ICs. It primarily markets its products to Internet of Things, Internet infrastructure, industrial automation, consumer, and automotive markets through direct sales force, as well as through a network of independent sales representatives and distributors. Silicon Laboratories Inc. was founded in 1996 and is headquartered in Austin, Texas.",Mr. George Tuttle,Semiconductors,236.99048,56080000.0,12531000.0,886677000.0,0.2865079909458811,0.28316084421747184,1993487000.0,793646000.0,724683000.0,115296000.0,-0.5044360397299494,-0.3495458084609395,-0.35536073835763576,0.014132542064359401,0.39811947607383447
473,SLGN,Silgan Holdings Inc. Common Stock,$43.11,-0.115,-0.266%,4759316453.0,United States,1997.0,406658,Consumer Durables,Containers/Packaging,"Silgan Holdings Inc., together with its subsidiaries, manufactures and sells rigid packaging for consumer goods products in North America, Europe, and internationally. It operates through three segments: Metal Containers, Closures, and Plastic Containers. The Metal Containers segment manufactures and sells steel and aluminum containers for food products, such as pet food, vegetables, soups, proteins, tomato based products, adult nutritional drinks, fruits, and other miscellaneous food products, as well as general line metal containers primarily for chemicals. The Closures segment offers a range of metal and plastic closures, and dispensing systems for use in food, beverage, health care, garden, personal care, home, and beauty products, as well as capping/sealing equipment and detection systems. The Plastic Containers segment manufactures and sells custom designed and stock plastic containers for use in personal care and health care; food and beverage; household and industrial chemical; pharmaceutical; pet food and care; agricultural; automotive; and marine chemical products. This segment also provides plastic thermoformed barrier and non-barrier bowls, and trays for food products, such as soups, other ready-to-eat meals, and pet food products, as well as thermoformed plastic tubs for food, household, and personal care products, including soft fabric wipes. The company markets its products primarily through direct sales force, as well as through a network of distributors and an online shopping catalog. Silgan Holdings Inc. was founded in 1987 and is headquartered in Stamford, Connecticut.",Mr. Anthony Allott,Packaging & Containers,15.058418,708821000.0,308722000.0,4921943000.0,2.79,2.77,6511586000.0,5258713000.0,409481000.0,378330000.0,0.0,0.0,0.5942857142857143,0.0627236032599321,0.8075932652966574
474,SLM,SLM Corporation Common Stock,$20.34,0.2,0.993%,6410183056.0,United States,,2418198,Finance,Finance: Consumer Services,"SLM Corp. engages in the provision and administration of education loans. The company is headquartered in Newark Delaware, Delaware and currently employs 1,700 full-time employees. The firm's primary business is to originate and service loans it makes to students and their families to finance the cost of their education. The firm is a saving, planning and paying for college company. The company is engaged in originating and servicing Private Education Loans it makes to students and their families. The company uses Private Education Loans to mean education loans to students or their families that are not made, insured or guaranteed by any state or federal government. The company also operates Upromise, Inc., a consumer savings network that provides financial rewards on everyday purchases to help families save for college. Its Private Education Loans that it owns or services are originated and funded by its subsidiary, Sallie Mae Bank (the Bank). Its services include resources dedicated to assist customers with needs and escalated inquiries. The company provides access to a free online scholarship database, which includes information about scholarships.",Dr. Raymond Quinlan,Credit Services,6.4690557,16220000.0,880690000.0,1811442000.0,2.27,2.25,30770423000.0,28207588000.0,6468849000.0,-182669000.0,0.0,0.522957895537771,0.7328244274809159,0.48618172704397933,0.9167110897370504
475,SMPL,The Simply Good Foods Company Common Stock,$34.79,0.87,2.565%,3331588925.0,United States,,373698,Consumer Non-Durables,Packaged Foods,"The Simply Good Foods Company operates as a consumer packaged food and beverage company in North America and internationally. The company develops, markets, and sells snacks and meal replacements. It offers primarily nutrition bars, ready-to-drink (RTD) shakes, sweet and salty snacks, protein bars, cookies, pizza, protein chips, recipes, and confectionery products, as well as licensed frozen meals under the Atkins, Atkins Endulge, and Quest brand names. The company distributes its products to various retail channels, such as mass merchandise, grocery and drug channels, club stores, convenience stores, gas stations, and other channels. It also sells its products through e-commerce channels, including atkins.com, questnutrition.com, and amazon.com. The Simply Good Foods Company is headquartered in Denver, Colorado.",Mr. Joseph Scalzo,Packaged Foods,45.336197,94231000.0,34700000.0,816641000.0,0.37,0.35,2008445000.0,775474000.0,99491000.0,57185000.0,0.07147649098868611,-0.2700269269606193,-0.37288135593220334,0.04249113135392418,0.3861066646086898
476,SMTC,Semtech Corporation Common Stock,$63.03,-0.43,-0.678%,4112048017.0,United States,,303247,Technology,Semiconductors,"Semtech Corporation designs, develops, manufactures, and markets analog and mixed-signal semiconductor products and advanced algorithms. The company provides signal integrity products, including a portfolio of optical data communications and video transport products used in various enterprise computing, communications, and industrial applications; a portfolio of integrated circuits for data centers, enterprise networks, passive optical networks, wireless base station optical transceivers, and high-speed interface applications; and video products for broadcast applications, as well as video-over-IP technology for professional audio video applications. It also offers protection products, such as filter and termination devices that are integrated with the transient voltage suppressor devices, which protect electronic systems from voltage spikes; and wireless and sensing products comprising a portfolio of specialized radio frequency products used in various industrial, medical, and communications applications, as well as specialized sensing products used in industrial and consumer applications. In addition, the company provides power products consisting of switching voltage regulators, combination switching and linear regulators, smart regulators, isolated switches, and wireless charging that control, alter, regulate, and condition the power within electronic systems. It serves original equipment manufacturers and their suppliers in the enterprise computing, communications, and consumer and industrial end-markets. The company sells its products directly, as well as through independent sales representative firms and independent distributors in the United States, Europe, and Asia. Semtech Corporation was founded in 1960 and is headquartered in Camarillo, California.",Mr. Mohan Maheswaran,Semiconductors,67.07692,83188000.0,59903000.0,595117000.0,0.92,0.91,1082102000.0,383149000.0,268891000.0,86196000.0,0.18194492083337943,0.8784161149634464,0.9420672505822228,0.10065751776541419,0.3540784510147842
477,SNBR,Sleep Number Corporation Common Stock,$111.30,3.47,3.218%,2722843200.0,United States,,396854,Consumer Durables,Home Furnishings,"Sleep Number Corporation, together with its subsidiaries, provides sleep solutions and services in the United States. The company designs, manufactures, markets, retails, and services beds, pillows, sheets, and other bedding product under the Sleep Number name. It also offers adjustable bases under the FlextFit name; temperature-balancing products, including DualTemp layer; SleepIQ Kids k2 beds for kids; and smart beds under the Sleep Number 360 brand name. The company sells its products directly to consumers through retail, online, and phone, as well as through wholesale. As of February 19, 2020, it operated approximately 610 stores in 50 states. The company was formerly known as Select Comfort Corporation and changed its name to Sleep Number Corporation in November 2017. Sleep Number Corporation was founded in 1987 and is headquartered in Minneapolis, Minnesota.",Ms. Shelly Ibach,"Furnishings, Fixtures & Appliances",18.235294,246459000.0,139189000.0,1856555000.0,5.031230797035966,5.031230797035966,800136000.0,1024114000.0,4243000.0,242561000.0,0.4167485815786297,0.7006414564115095,0.866003574223543,0.07497165448909404,1.27992491276483
478,SNPS,Synopsys Inc. Common Stock,$237.46,0.0,0.00%,36182531049.0,United States,1992.0,847477,Technology,EDP Services,"Synopsys, Inc. provides electronic design automation software products used to design and test integrated circuits. It offers Fusion Design Platform, a digital design implementation solution; Verification Continuum Platform that provides virtual prototyping, static and formal verification, simulation, emulation, field-programmable gate array (FPGA)-based prototyping, and debug solutions; and FPGA design products that are programmed to perform specific functions. The company also offers intellectual property (IP) solutions for USB, PCI Express, DDR, Ethernet, SATA, MIPI, HDMI, and Bluetooth low energy applications; analog IP, including data converters and audio codecs; and system-on-chip infrastructure IP, datapath and building block IP, and verification IP products, as well as mathematical and floating point components, and ARM AMBA interconnect fabric and peripherals. In addition, it provides logic libraries and embedded memories; configurable processor cores and application-specific instruction-set processor tools for embedded applications; IP subsystems for audio, sensor, and data fusion functionality; and security IP solutions. Further, the company offers Platform Architect tools for SoC architecture analysis and optimization; virtual prototyping solutions; and HAPS FPGA-based prototyping systems, as well as a series of tools used in the design of optical systems and photonic devices. Additionally, it provides security testing, managed services, programs and professional services, and training that enable its customers to detect and remediate security vulnerabilities, and defects in the software development lifecycle; manufacturing solutions; and professional and other services. It has a collaboration with IBM Research's AI Hardware Center to advance the development of chip architectures and design methodologies critical to the next generation of AI chips. The company was founded in 1986 and is headquartered in Mountain View, California.",Dr. Aart de Geus,Software Infrastructure,51.027027,695029000.0,664347000.0,3685281000.0,4.3957190591193305,4.389416723928326,8030062000.0,3117695000.0,1235653000.0,832551000.0,0.10139213074140214,0.2479116849842308,0.2486655279171549,0.18027037829679746,0.38825291759889274
479,SONO,Sonos Inc. Common Stock,$37.59,-1.76,-4.473%,4501036674.0,United States,2018.0,2807601,Consumer Services,Consumer Electronics/Video Chains,"Sonos, Inc., together with its subsidiaries, designs, develops, manufactures, and sells multi-room audio products in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. The company provides wireless speakers, home theater speakers, components, and accessories. It offers its products through approximately 10,000 third-party retail stores, including custom installers of home audio systems; and e-commerce retailers, as well as through its Website sonos.com. The company was formerly known as Rincon Audio, Inc. and changed its name to Sonos, Inc. in May 2004. Sonos, Inc. was founded in 2002 and is headquartered in Santa Barbara, California.",Mr. Patrick Spence,Consumer Electronics,36.65584,9193000.0,-20115000.0,1326328000.0,-0.18,-0.18,816051000.0,518212000.0,407100000.0,128951000.0,-0.7817115448544427,3.2205203524968526,3.0012234928664636,-0.015165931805707186,0.6350240364879156
480,SPLK,Splunk Inc. Common Stock,$116.78,-0.06,-0.051%,19133131616.0,United States,2012.0,2210260,Technology,Computer Software: Prepackaged Software,"Splunk Inc. develops and markets software solutions that enable organizations to gain real-time operational intelligence in the United States and internationally. The company offers Splunk Enterprise, a real-time data platform, which include collection, indexing, search, reporting, analysis, alerting, monitoring, and data management capabilities; and Splunk Cloud, a cloud service for machine data. It also provides Splunk Enterprise Security that addresses security threats and information, and event management use cases; SignalFx, which provide real-time observability and troubleshooting for cloud infrastructure and applications; Splunk IT Service Intelligence that monitors health and key performance indicators of critical IT and business services; Splunk Phantom that automates and orchestrates incident response workflows; VictorOps for collaboration and IT issue resolution; Splunk Data Stream Processor, which collects, process, and distribute data with real-time stream processing; and Splunk Data Fabric Search that enables highly complex and high-performance searches of massive datasets. In addition, the company provides Splunk App for Amazon Web Services that collects and analyzes data from amazon web services data sources; Cisco Firepower App for Splunk that Incorporates advanced visualizations and investigative capabilities for Cisco Firepower and Firepower Management Console; Splunk Machine Learning Toolkit, which Includes custom visualizations and guided workflows; Splunk Connected Experiences that provides access to data, alerts, and actions on mobile and connected devices; and Splunk apps and add-ons. Further, the company offers application programming interfaces and software development kits; and maintenance and customer support, training, and consulting and implementation services, as well as operates Splunkbase and Splunk Answers Websites. Splunk Inc. was incorporated in 2003 and is headquartered in San Francisco, California.",Mr. Douglas Merritt,Software Infrastructure,,-686520000.0,-907980000.0,2229385000.0,-5.68,-5.68,5868486000.0,4274481000.0,1858911000.0,-242571000.0,2.6786801290346096,1.6969596160015208,1.56034655448718,-0.40727824041159333,0.7283788356997017
481,SPSC,SPS Commerce Inc. Common Stock,$98.75,1.16,1.189%,3541491988.0,United States,2010.0,198639,Technology,EDP Services,"SPS Commerce, Inc. provides cloud-based supply chain management solutions worldwide. It offers solutions through the SPS Commerce platform, a cloud-based platform that enhances the way retailers, suppliers, grocers, distributors, and logistics firms manage and fulfill orders, administer sell-through performance, and source new items. The company offers Trading Partner Community solution, which enables retailers, grocers, and distributors to introduce changes to their supply chain requirements to their trading partner community, and onboard new vendors to receive their first orders; Trading Partner Fulfillment solution that provides fulfillment automation and replaces or augments an organization's existing staff and trading partner electronic communication infrastructure; and Trading Partner Assortment solution to manage individual attributes associated with each item a retailer or supplier sells. It also provides Trading Partner Analytics solution, which consists of data analytics applications that allow customers to enhance their visibility and analysis of their supply chains; Trading Partner Sourcing solutions that enables retailers to source providers of new items, suppliers to connect with new retailers, and retailing community; and Other Trading Partner Solutions, such as barcode labeling, planogram services, and scan and pack application that helps trading partners process information to streamline the picking and packaging process. The company sells its solutions through retailer, supplier, and logistic sales representatives to small- to mid-sized suppliers, as well as retailers, distributors, third-party logistics providers, and other trading partners. The company was formerly known as St. Paul Software, Inc. and changed its name to SPS Commerce, Inc. in May 2001. SPS Commerce, Inc. was incorporated in 1987 and is headquartered in Minneapolis, Minnesota.",Mr. Archie Black,Software Infrastructure,73.60438,55696000.0,45586000.0,312630000.0,1.301564641388762,1.301564641388762,526458000.0,105737000.0,187478000.0,72095000.0,0.27389583952791563,0.352218794494542,0.3557965014466251,0.14581454115088124,0.2008460314023151
482,SPT,Sprout Social Inc Class A Common Stock,$61.54,-0.43,-0.694%,3295078990.0,United States,2019.0,710096,Technology,EDP Services,"Sprout Social, Inc. designs, develops, and operates a web-based social media management tool in Americas, EMEA, and the Asia Pacific. The company offers cloud software that brings together social messaging, data, and workflows in a unified system of record, intelligence, and action. It provides various integrated tools in a range of functions comprising social engagement/response, publishing, reporting and analytics, social listening and business intelligence, reputation management, employee advocacy, and automation and workflows. The company's tools serves a range of use-cases within its customers' organizations, including social and community management, public relations, marketing, customer service, sales and customer acquisition, recruiting and hiring, product development, and business strategy. It also offers professional services, which primarily consist of consulting and training services. The company serves approximately 23,000 customers across small-and-medium-sized businesses, mid-market companies, enterprises, and marketing agencies, as well as government, non-profit, and educational institutions. Sprout Social, Inc. was founded in 2010 and is headquartered in Chicago, Illinois.",Mr. Justyn Howard,Software Application,,-26717000.0,-31655000.0,132949000.0,-1.7167700859523953,-1.7167700859523953,239669000.0,87570000.0,163879000.0,-15367000.0,-0.3630316612626359,-0.3237122652594697,-0.32410626537307086,-0.23809881984821246,0.3653789184249945
483,SPWR,SunPower Corporation Common Stock,$22.56,-0.72,-3.093%,3886266049.0,United States,2005.0,4744921,Technology,Semiconductors,"SunPower Corporation delivers solar solutions worldwide. It operates through SunPower Energy Services and SunPower Technologies segments. The company provides solar power components, including panels and system components, primarily to dealers, system integrators, and distributors. It also offers commercial rooftop and ground-mounted solar power systems, and residential mounting systems. In addition, the company provides post-installation operations and maintenance services. Further, it leases and sells solar power systems to residential customers; and sells inverters manufactured by third parties. The company also serves investors, financial institutions, project developers, electric utilities, independent power producers, commercial and governmental entities, production home builders, residential owners, and small commercial building owners. The company was founded in 1985 and is headquartered in San Jose, California. SunPower Corporation is a subsidiary of Total Energies Nouvelles Activités USA, SAS.",Mr. Thomas Werner,Solar,9.71239,-5963696.0,474026000.0,0.0,2.7942067599589735,2.7942067599589735,876440000.0,524755000.0,127143000.0,-201968.0,-0.6693081956304757,20.392030326278263,17.25849370526735,inf,0.598734653826845
484,SRNE,Sorrento Therapeutics Inc.  Common Stock,$7.01,-0.31,-4.235%,2002447480.0,United States,,7009859,Health Care,Biotechnology: Commercial Physical & Biological Resarch,"Sorrento Therapeutics, Inc., a clinical stage biopharma company, develops therapies for cancer, autoimmune, inflammatory, and neurodegenerative diseases. It operates through two segments, Sorrento Therapeutics and Scilex. The company provides cancer therapeutics by leveraging its proprietary G-MAB antibody library and targeted delivery modalities, which include chimeric antigen receptor T-cell therapy (CAR-T), dimeric antigen receptor T-cell therapy, and antibody drug conjugates, as well as bispecific antibody approaches. It also offers Sofusa, a drug delivery technology that delivers biologics directly into the lymphatic system. In addition, the company's clinical programs in development include anti-CD38 CAR-T therapy for the treatment of multiple myeloma, as well as for amyloidosis and graft-versus-host diseases. Further, it develops resiniferatoxin, a non-opioid-based TRPV1 agonist neurotoxin for late stage cancer and osteoarthritis knee pain treatment; and ZTlido, a lidocaine delivery system for the treatment of postherpetic neuralgia. Additionally, the company engages in the development of SEMDEXA, an injectable viscous gel formulation, which is Phase III trial for the treatment of sciatica, a pathology of low back pain; and SP-103, an investigational non-aqueous lidocaine topical system undergoing clinical development in chronic low back pain conditions. It has various collaborations with SmartPharm Therapeutics Inc. to develop gene-encoded antibody vaccine to protect against COVID-19; Celularity, Inc. for initiating Phase I/II clinical study, including up to 86 patients with COVID-19; and Mount Sinai Health System to develop COVI-SHIELD, an antibody therapy targeting SARS-CoV-2 infection, as well as a research testing agreement with The University of Texas Medical Branch at Galveston for the preclinical testing of Sorrento's COVID-19 therapeutic product candidates. The company was founded in 2006 and is based in San Diego, California.",Dr. Henry Ji,Biotechnology,,-197473000.0,-298461000.0,39986000.0,-1.3,-1.3,535822000.0,395091000.0,56464000.0,-197115000.0,0.03258715442818224,0.021888738239040223,-0.4090909090909091,-7.464137448106837,0.7373549424995615
485,SRPT,Sarepta Therapeutics Inc. Common Stock (DE),$74.61,1.84,2.529%,5950459221.0,United States,,2102550,Health Care,Major Pharmaceuticals,"Sarepta Therapeutics, Inc., a commercial-stage biopharmaceutical company, focuses on the discovery and development of RNA-targeted therapeutics, gene therapy, and other genetic therapeutic modalities approaches for the treatment of rare diseases. The company offers EXONDYS 51 injection to treat duchenne muscular dystrophy (DMD) in patients who have a confirmed mutation of the DMD gene that is amenable to exon 51 skipping; and VYONDYS 53 for the treatment of DMD in patients who have a confirmed mutation of the DMD gene that is amenable to exon 53 skipping. It also developing Casimersen, a product candidate that uses phosphorodiamidate morpholino oligomer (PMO) chemistry and exon-skipping technology to skip exon 45 of the DMD gene; SRP-5051, a peptide conjugated PMO that binds exon 51 of dystrophin pre-mRNA; SRP-9001, a DMD micro-dystrophin gene therapy program; SRP-9003, a limb-girdle muscular dystrophies gene therapy program; and LYS-SAF 302 to treat mucopolysaccharidosis type IIIA. The company has collaboration agreements with F. Hoffman-La Roche Ltd; Nationwide Children's Hospital; Lysogene; Duke University; Genethon; StrideBio; the United States Army Medical Research Institute of Infectious Diseases; the Department of Defense's lead laboratory; the Dyno Therapeutics, Inc; and Personalis, Inc. It also has a research and option agreement with Codiak BioSciences, Inc. to design and develop engineered exosome therapeutics to deliver gene therapy, gene editing, and RNA technologies for neuromuscular diseases. Sarepta Therapeutics, Inc. was founded in 1980 and is headquartered in Cambridge, Massachusetts.",Mr. Douglas Ingram,Biotechnology,,-563501000.0,-554128000.0,540099000.0,-7.11,-7.11,2984718000.0,2222959000.0,1938571000.0,25264000.0,0.08059270452601663,-0.22507708981575358,-0.26776519052523173,-1.025974867570575,0.7447802438957383
486,SSB,South State Corporation Common Stock,$88.86,1.82,2.091%,6314431232.0,United States,,244490,Finance,Major Banks,"South State Corporation operates as the bank holding company for South State Bank that provides a range of retail and commercial banking services, mortgage lending services, and trust and wealth management services. The company accepts demand deposits, savings deposits, interest-bearing transaction accounts, checking accounts, money market accounts, certificates of deposit, and other time deposits. It also offers commercial real estate loans, residential real estate loans, commercial and industrial loans, and other consumer loans; lending and credit card services; and automated teller machines processing services. In addition, the company provides treasury management services, merchant services, debit card products, automated clearing house services, lock-box services, remote deposit capture services, and other treasury services. As of December 31, 2019, it served customers through 155 financial centers in 29 South Carolina counties, nine North Carolina counties, 17 Georgia counties, and four Virginia counties. The company was formerly known as First Financial Holdings, Inc. and changed its name to South State Corporation in July 2013. South State Corporation was founded in 1933 and is headquartered in Columbia, South Carolina.",Mr. Robert Hill,Banks,23.707033,932929000.0,120632000.0,1130276000.0,3.490454316922789,3.490454316922789,37789873000.0,33141993000.0,4357517000.0,520013000.0,0.0,-0.3531206597920454,-0.3536195709402241,0.10672791424395457,0.8770072606489046
