,Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,description__profile,ceo__profile,industry__profile,pe__quote,ebitda__income-statement,netIncome__income-statement,revenue__income-statement,eps__income-statement,epsdiluted__income-statement,totalAssets__balance-sheet-statement,totalLiabilities__balance-sheet-statement,cashAndShortTermInvestments__balance-sheet-statement,freeCashFlow__cash-flow-statement,growthEBITDA__income-statement-growth,growthNetIncome__income-statement-growth,growthEPS__income-statement-growth,derived__netIncomeMargin,derived__debtRatio
388,MTN,Vail Resorts Inc. Common Stock,$314.76,0.77,0.245%,12671069526.0,United States,1997.0,283687,Consumer Services,Movies/Entertainment,"Vail Resorts, Inc., through its subsidiaries, operates mountain resorts and urban ski areas in the United States. Its Mountain segment operates Vail Mountain, Breckenridge Ski, Keystone, Beaver Creek, and Crested Butte Mountain resorts in Colorado; Heavenly Mountain, Northstar, and Kirkwood Mountain resorts in the Lake Tahoe area of California and Nevada; Mount Sunapee Resort in New Hampshire; Park City resort in Utah; Stowe and Okemo Mountain Resort in Vermont; and Stevens Pass Mountain Resort in Washington. This segment also operates Whistler Blackcomb in Canada; and Perisher Ski Resort, and Falls Creek and Hotham Alpine Resort in Australia, as well as 3 urban ski areas, such as Afton Alps in Minnesota, Mount Brighton in Michigan, and Wilmot Mountain in Wisconsin. Its resorts offer various winter and summer recreational activities, including skiing, snowboarding, snowshoeing, snowtubing, sightseeing, mountain biking, guided hiking, zip lines, challenge ropes courses, alpine slides and mountain coasters, children's activities, and other recreational activities; and ski and snowboard lessons, equipment rental and retail merchandise services, dining venues, private club operations, and other winter and summer recreational activities. This segment also leases its owned and leased commercial space to third party operators; and provides real estate brokerage services. The company's Lodging segment owns and/or manages various luxury hotels and condominiums under the RockResorts brand, and other lodging properties; various condominiums located in proximity to the company's mountain resorts; destination resorts; and golf courses, as well as offers resort ground transportation services. This segment operates approximately 5,500 owned and managed hotel and condominium units. Its Real Estate segment owns, develops, and sells real estate properties in and around the company's resort communities. The company was founded in 1997 and is based in Broomfield, Colorado.",Mr. Robert Katz,Resorts & Casinos,,497324000.0,98833000.0,1963704000.0,2.45,2.42,5244232000.0,3712565000.0,390980000.0,222616000.0,-0.28937166797411396,-0.671828876721244,-0.6715817694369973,0.0503298867853811,0.7079330205071019
389,MTX,Minerals Technologies Inc. Common Stock,$82.49,1.93,2.396%,2788398499.0,United States,1992.0,138606,Basic Industries,Major Chemicals,"Minerals Technologies Inc. develops, produces, and markets various specialty mineral, mineral-based, and synthetic mineral products, and supporting systems and services worldwide. The company's Performance Materials segment supplies bentonite and bentonite-related products, as well as chromite and leonardite. This segment offers metal casting products; household, personal care, and specialty products; and basic minerals, environmental products, and building materials. In addition, this segment provides products for non-residential construction, environmental, and infrastructure projects, as well as for construction project customers. Its Specialty Minerals segment produces and sells precipitated calcium carbonate and quicklime; and provides natural mineral products comprising limestone and talc. This segment's products are used in paper, building materials, paint and coatings, glass, ceramic, polymer, food, automotive, and pharmaceutical industries. The company's Refractories segment offers monolithic and shaped refractory materials; specialty products, services, and application and measurement equipment; and calcium metal and metallurgical wire products that are used in the applications of steel, non-ferrous metal, and glass industries. Its Energy Services segment provides offshore filtration and well testing services to the oil and gas industry. The company markets its products primarily through its direct sales force, as well as regional distributors. Minerals Technologies Inc. was founded in 1968 and is headquartered in New York, New York.",Mr. Douglas Dietrich,Chemicals,25.194845,302000000.0,112400000.0,1594800000.0,3.29,3.29,3209400000.0,1710700000.0,371800000.0,173800000.0,-0.06501547987616099,-0.15297663903541825,-0.13192612137203166,0.07047905693503888,0.5330279803078457
390,MTZ,MasTec Inc. Common Stock,$109.35,1.59,1.476%,8110437887.0,United States,,1278285,Basic Industries,Water Supply,"MasTec, Inc., an infrastructure construction company, provides engineering, building, installation, maintenance, and upgrade services for communications, energy, utility, and other infrastructure primarily in the United States and Canada. It operates through five segments: Communications, Oil and Gas, Electrical Transmission, Power Generation and Industrial, and Other. The company builds underground and overhead distribution systems, including trenches, conduits, cell towers, cable, and power lines, which provide wireless and wireline/fiber communications; natural gas, crude oil, and refined product transport pipelines; electrical power generation, transmission, and distribution systems; power generation infrastructure, such as renewable energy; heavy industrial plants; compressor and pump stations, and treatment plants; water and sewer infrastructure, including water pipelines; and other civil construction infrastructure. It also installs electrical and other energy distribution and transmission systems, power generation facilities, buried and aerial fiber optic and other cables, and satellite dishes, as well as home automation and energy management solutions. In addition, the company offers maintenance and upgrade support services comprising maintenance of customers' distribution facilities, networks, and infrastructure, including natural gas and petroleum pipeline, communications, electrical distribution and transmission, power generation, and heavy civil infrastructure; emergency services for accidents or storm damage; and routine replacements and upgrades to overhauls. Its customers include public and private energy providers, pipeline operators, wireless and wireline/fiber service providers, broadband operators, install-to-the-home service providers, and government entities. The company was founded in 1929 and is headquartered in Coral Gables, Florida.",Mr. Jose Mas,Engineering & Construction,24.4923,730904000.0,322848000.0,6320975000.0,4.43,4.38,5227849000.0,3222324000.0,423118000.0,723508000.0,-0.1014698000108182,-0.17710929972931228,-0.15134099616858238,0.05107566475108666,0.6163766397996575
391,MUR,Murphy Oil Corporation Common Stock,$18.39,-0.08,-0.433%,2837880619.0,United States,,2585005,Energy,Oil & Gas Production,"Murphy Oil Corporation operates as an oil and natural gas exploration and production company in the United States, Canada, and internationally. It explores for and produces crude oil, natural gas, and natural gas liquids. The company was formerly known as Murphy Corporation and changed its name to Murphy Oil Corporation in 1964. Murphy Oil Corporation was incorporated in 1950 and is headquartered in El Dorado, Arkansas.",Mr. Roger Jenkins,Oil & Gas E&P,,710376000.0,-1148777000.0,1751709000.0,-7.0050795160739545,-7.0050795160739545,10620800000.0,6226700000.0,310600000.0,-70062000.0,-0.5639596550843629,-1.9991693716448702,-1.9992980764727462,-0.6558035609795919,0.5862741036456764
392,MXL,MaxLinear Inc. Common Stock,$34.54,-0.61,-1.735%,2603556534.0,United States,2010.0,636074,Technology,Semiconductors,"MaxLinear, Inc. provides radio-frequency (RF), high-performance analog, and mixed-signal communications systems-on-chip solutions (SoCs) for the connected home, wired and wireless infrastructure, and industrial and multi-market applications worldwide. The company offers various semiconductor products, such as RF receivers and RF receiver SoCs, wireless infrastructure backhaul RF receivers and modem SoCs, laser modulator drivers, transimpedance amplifiers, clock and data recovery circuits, interface solutions, power management products, and data encryption and compression products. Its products are used in a range of electronic devices, including cable DOCSIS broadband modems and gateways, wireline connectivity devices for in-home networking applications, RF transceivers and modems, fiber-optic modules, video set-top boxes and gateways, hybrid analog and digital televisions, direct broadcast satellite outdoor and indoor units, and power management and interface products. The company sells its products to electronics distributors, module makers, original equipment manufacturers, and original design manufacturers through direct sales force, third party sales representatives, and a network of distributors. MaxLinear, Inc. was founded in 2003 and is headquartered in Carlsbad, California.",Dr. Kishore Seendripu,Semiconductors,,-20707000.0,-98593000.0,478596000.0,-1.35,-1.35,1022442000.0,631325000.0,148901000.0,58307000.0,-1.4407620263942102,3.954920092471605,3.821428571428571,-0.20600464692559067,0.6174677879038616
393,NEM,Newmont Corporation,$66.89,2.05,3.162%,53589722300.0,United States,,8614346,Basic Industries,Precious Metals,"Newmont Corporation engages in the production and exploration of gold, copper, silver, zinc, and lead. The company has operations and/or assets in the United States, Canada, Mexico, Dominican Republic, Peru, Suriname, Argentina, Chile, Australia, and Ghana. As of December 31, 2019, it had proven and probable gold reserves of 100.2 million ounces and land position of 68,300 square kilometers. The company has a strategic alliance agreement with Kirkland Lake Gold Ltd. to assess regional exploration opportunities around the company's Timmins properties and Kirkland's Holt Complex in Ontario, Canada. Newmont Corporation was founded in 1916 and is headquartered in Greenwood Village, Colorado.",Mr. Thomas Palmer,Gold,23.338562,5254000000.0,2829000000.0,11497000000.0,3.52,3.51,41369000000.0,17524000000.0,5830000000.0,3580000000.0,0.5007140816909454,0.008556149732620321,-0.07853403141361252,0.24606419065843263,0.42360221421837607
394,NET,Cloudflare Inc. Class A Common Stock,$69.07,-9.95,-12.592%,21451837889.0,United States,2019.0,10095717,Technology,EDP Services,"CloudFlare, Inc. operates a cloud platform that delivers a range of network services to businesses worldwide. The company provides an integrated cloud-based security solution to secure a range of combination of platforms, including public cloud, private cloud, on-premise, software-as-a-service applications, and Internet of Things (IoT) devices. Its security products comprise Cloud Firewall, Bot Management, Distributed Denial of Service, Infrastructure Protection, IoT, SSL/TLS, Secure Origin Connection, and Rate Limiting. The company also offers performance solutions, which include Content Delivery, Intelligent Routing, and Mobile Software Development Kit, as well as Content, Mobile, and Image Optimization. In addition, it provides Reliability solutions comprising Load Balancing, Anycast Network, Virtual Backbone, DNS, DNS Resolver, and Always Online. Further, the company provides solution to protect an organization's internal resources, such as devices, users, applications, and data comprising Zero Trust Security and Access Management, which secures, authenticates, and monitors user access to internal applications and infrastructure hosted on-premise or in cloud environments; and Secure Web Gateway to secure and filter outbound Internet traffic to protect employees from threats on the public Internet and to help protect Internet-browsing employees from bringing malware or vulnerable code into an organization. Additionally, it offers Consumer DNS Resolver, a consumer application to browse the Internet; and Consumer virtual private network (VPN), a VPN for consumers designed to secure and accelerate traffic on mobile devices. The company serves customers in technology, healthcare, financial services, consumer and retail, and non-profit industries, as well as government. It has a strategic agreement with Baidu, Inc. and JD Cloud. The company was founded in 2009 and is headquartered in San Francisco, California.",Mr. Matthew Prince,Software Infrastructure,,-57381000.0,-119370000.0,431059000.0,-0.4,-0.4,1380651000.0,563711000.0,1032096000.0,-92091000.0,-0.26872443192679724,0.12796235400839098,-0.4444444444444444,-0.27692264863974536,0.4082936238050021
395,NEU,NewMarket Corp Common Stock,$349.39,1.3,0.373%,3818187726.0,United States,,50571,Basic Industries,Major Chemicals,"NewMarket Corporation, through its subsidiaries, engages in the petroleum additives businesses. The company offers lubricant additives for use in various vehicle and industrial applications, including engine oils, transmission fluids, off-road powertrain and hydraulic systems, gear oils, hydraulic oils, turbine oils, and other applications where metal-to-metal moving parts are utilized; and engine oil, driveline, and industrial additives. It also provides engine oil additives comprising driveline additives for products, such as transmission fluids, axle fluids, and off-road powertrain fluids; and industrial additive comprising products for industrial applications, which include hydraulic fluids, grease, and industrial gear fluids, as well as industrial specialty applications, including turbine oils. In addition, the company offers fuel additives that are used to enhance the oil refining process and the performance of gasoline, diesel, biofuels, and other fuels to industry, government, original equipment manufacturers, and individual customers. Additionally, it engages in the antiknock compounds business, as well as contracted manufacturing and services business. The company has operations in the United States, Europe, the Asia Pacific, India, Latin America, Canada, Africa, and the Middle East. NewMarket Corporation was founded in 1887 and is headquartered in Richmond, Virginia.",Mr. Thomas Gottwald,Specialty Chemicals,14.9985,395804000.0,270568000.0,2010931000.0,24.64,24.64,1933875000.0,1174051000.0,125172000.0,190838000.0,-0.0684356325653536,0.06403026513453355,0.0840299164100308,0.13454862449283442,0.6070976666020296
396,NEWR,New Relic Inc. Common Stock,$59.79,-0.1,-0.167%,3770724570.0,United States,2014.0,544162,Technology,Computer Software: Prepackaged Software,"New Relic, Inc., a software-as-a-service company, provides platform that companies use to build, develop, and operate their digital businesses worldwide. It offers a suite of products on its open and extensible cloud-based platform, New Relic One Platform, which enables users to collect, store, and analyze telemetry data flowing through and about their software. It provides prebuilt dashboards and visualizations, as well as the ability to search across data types, create customized dashboards, and build applications that can be shared and customized by other users. The company offers customers with software code to add to their applications and infrastructure; open data application performance interfaces, and software development kits, as well as open source connectors and technologies for customers, partners, and third-party developers to extend its platform into their products; cloud-based architecture and big data database; and New Relic Application Performance Monitoring, Mobile, Browser, Synthetics, Infrastructure, and Insights products for analyzing data. It also provides New Relic chart builder, dashboards, and programmability features that allow customers to use connected data to build visuals; New Relic Applied Intelligence to spot abnormal behavior across billions of pieces of data; and New Relic Alerts, which provides a centralized notification system. It sells its products through direct sales organizations, and online and offline sales. The company was founded in 2007 and is headquartered in San Francisco, California.",Mr. Lewis Cirne,Software Infrastructure,,-82088000.0,-190890000.0,667648000.0,-3.125757327656787,-3.125757327656787,1398619000.0,981255000.0,816075000.0,51129000.0,7.422737533347014,1.1463507876361918,1.056419294511046,-0.2859141343941718,0.701588495508784
397,NFG,National Fuel Gas Company Common Stock,$51.24,0.72,1.425%,4671214973.0,United States,,443568,Energy,Oil & Gas Production,"National Fuel Gas Company operates as a diversified energy company. It operates through four segments: Exploration and Production, Pipeline and Storage, Gathering, and Utility. The Exploration and Production segment explores for, develops, and produces natural gas and oil in California and in the Appalachian region of the United States. As of September 30, 2019, it had proved developed and undeveloped reserves of 24,873 thousand barrels of oil and 2,949,519 million cubic feet of natural gas. The Pipeline and Storage segment provides interstate natural gas transportation and storage services through an integrated gas pipeline system extending from southwestern Pennsylvania to the New York-Canadian border, and eastward to Ellisburg and Leidy, Pennsylvania; and owns and operates 28 underground natural gas storage fields, as well as 3 other underground natural gas storage fields. This segment also transports natural gas for National Fuel Gas Distribution Corporation, as well as for other utilities, industrial companies, and power producers in New York State; and owns and operates the Empire Pipeline, a 266-mile pipeline system. The Gathering segment builds, owns, and operates natural gas processing and pipeline gathering facilities in the Appalachian region. The Utility segment sells natural gas or provides natural gas transportation services to approximately 743,400 customers in Buffalo, Niagara Falls, and Jamestown, New York; and Erie and Sharon, Pennsylvania. The company markets gas to industrial, wholesale, commercial, public authority, and residential customers primarily in western and central New York, and northwestern Pennsylvania. As of September 30, 2019, the company also owned approximately 95,000 acres of timber property; and managed approximately 2,500 additional acres of timber cutting rights. National Fuel Gas Company was founded in 1902 and is headquartered in Williamsville, New York.",Mr. David Bauer,Oil & Gas Integrated,54.642857,767640000.0,-123772000.0,1546291000.0,-1.41,-1.41,6964935000.0,4992949000.0,20541000.0,-481602000.0,-0.005553633957615163,-1.4067567123467744,-1.3994334277620395,-0.08004444182886662,0.716869432378048
398,NHI,National Health Investors Inc. Common Stock,$71.02,0.9,1.284%,3228498251.0,United States,,219849,Consumer Services,Real Estate Investment Trusts,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments. NHI's portfolio consists of independent, assisted and memory care communities, entrance-fee retirement communities, skilled nursing facilities, medical office buildings and specialty hospitals.",Mr. D. Eric Mendelsohn,REIT Healthcare Facilities,18.85038,308068000.0,185126000.0,332811000.0,4.141865481661395,4.141706193413022,3120489000.0,1597544000.0,43344000.0,232148000.0,0.03787054412166009,0.15374931445380666,0.11942310315172962,0.5562496431908801,0.5119530945310174
399,NKE,Nike Inc. Common Stock,$133.49,1.28,0.968%,210909804708.0,United States,,5200410,Consumer Non-Durables,Shoe Manufacturing,"NIKE, Inc., together with its subsidiaries, designs, develops, markets, and sells athletic footwear, apparel, equipment, and accessories worldwide. The company offers NIKE brand products in six categories, including running, NIKE basketball, the Jordan brand, football, training, and sportswear. It also markets products designed for kids, as well as for other athletic and recreational uses, such as American football, baseball, cricket, golf, lacrosse, skateboarding, tennis, volleyball, walking, wrestling, and other outdoor activities; and apparel with licensed college and professional team and league logos, as well as sells sports apparel. In addition, the company sells a line of performance equipment and accessories comprising bags, socks, sport balls, eyewear, timepieces, digital devices, bats, gloves, protective equipment, and other equipment for sports activities; and various plastic products to other manufacturers. Further, it provides athletic and casual footwear, apparel, and accessories under the Jumpman trademark; casual sneakers, apparel, and accessories under the Converse, Chuck Taylor, All Star, One Star, Star Chevron, and Jack Purcell trademarks; and action sports and youth lifestyle apparel and accessories under the Hurley trademark. Additionally, the company licenses agreements that permit unaffiliated parties to manufacture and sell apparel, digital devices, and applications and other equipment for sports activities under NIKE-owned trademarks. It sells its products to footwear stores; sporting goods stores; athletic specialty stores; department stores; skate, tennis, and golf shops; and other retail accounts through NIKE-owned retail stores, digital platforms, independent distributors, licensees, and sales representatives. The company was formerly known as Blue Ribbon Sports, Inc. and changed its name to NIKE, Inc. in 1971. NIKE, Inc. was founded in 1964 and is headquartered in Beaverton, Oregon.",Mr. John Donahoe,Footwear & Accessories,63.37541,4234000000.0,2539000000.0,37403000000.0,1.63,1.6,31342000000.0,23287000000.0,8787000000.0,1399000000.0,-0.22906045156591406,-0.3698188136013899,-0.3607843137254902,0.06788225543405609,0.7429966179567353
400,NLY,Annaly Capital Management Inc Common Stock,$9.15,0.04,0.439%,12796301590.0,United States,,11634318,Consumer Services,Real Estate Investment Trusts,"Annaly Capital Management, Inc., a diversified capital manager, invests in and finances residential and commercial assets. The company invests in various types of agency mortgage-backed securities, non-agency residential mortgage assets, and residential mortgage loans; and originates and invests in commercial mortgage loans, securities, and other commercial real estate investments. It also provides financing to private equity-backed middle market businesses; and operates as a broker-dealer. The company has elected to be taxed as a real estate investment trust (REIT). As a REIT, it is not subject to federal income tax to the extent that it distributes its taxable income to its shareholders. Annaly Capital Management, Inc. was founded in 1996 and is based in New York, New York.",Mr. David Finkelstein,REIT Mortgage,2.976804,452983000.0,-889772000.0,0.0,-0.6248797711184252,-0.6248797711184252,88455103000.0,74433307000.0,1243703000.0,527967000.0,-1.2114404301410542,-0.58861417610438,-0.6094501430509844,-inf,0.8414812088342716
401,NNI,Nelnet Inc. Common Stock,$75.86,1.17,1.566%,2922345222.0,United States,2003.0,61622,Finance,Finance: Consumer Services,"Nelnet, Inc. engages in loan servicing, communications, and education technology, services, and payment processing businesses worldwide. The company's Loan Servicing and Systems is involved in loan servicing activities, such as loan conversion, application processing, borrower updates, customer service, payment processing, due diligence procedures, funds management reconciliation, and claim processing activities for student loan portfolio and third-party clients. This segment also provides student loan servicing software; business process outsourcing services specialized in contact center management, such as inbound calls, outreach campaigns and sales, and interacting with customers through multi-channels. The Education Technology, Services, and Payment Processing segment offers financial management services; assistance with financial needs assessment; school information system software that automates administrative processes; professional development and educational instruction services; and technology products that aid in teacher and student evaluations. It also offers technology and payments services, including electronic transfer and credit card processing, reporting, billing and invoicing, mobile and virtual terminal solutions, and specialized integrations to business software; and mobile first technology focused on increasing engagement, online giving, and communication for church and not-for-profit customers. Its Communications segment fiber optic service to homes and businesses for internet, television, and telephone services. Its data services include high-speed internet access; telephone services comprise local and long distance telephone service, hostedPBX services, and other services. Its Asset Generation and Management segment acquires, manages, and owns loan assets. It also provides investment advisory services. The company was founded in 1978 and is headquartered in Lincoln, Nebraska.",Mr. Jeffrey Noordhoek,Credit Services,5.6217675,0.0,352443000.0,1061086000.0,8.800645794700989,8.800645794700989,22646160000.0,20017811000.0,33292000.0,-56752000.0,0.0,1.4854410696529692,1.486058134096325,0.33215309597902526,0.8839384248808628
402,NNN,National Retail Properties Common Stock,$47.60,0.59,1.255%,8357592911.0,United States,,1201488,Consumer Services,Real Estate Investment Trusts,"National Retail Properties invests primarily in high-quality retail properties subject generally to long-term, net leases. As of September 30, 2020, the company owned 3,114 properties in 48 states with a gross leasable area of approximately 32.4 million square feet and with a weighted average remaining lease term of 10.7 years.",Mr. Julian Whitehurst,REIT Retail,38.62661,571112000.0,0.0,145693000.0,0.0,0.0,7637844.0,3318540.0,267236.0,450194000.0,-0.05588682121077367,-1.0,-1.0,0.0,0.43448648597693273
403,NOV,NOV Inc. Common Stock,$16.64,0.24,1.463%,6500303314.0,United States,,3966669,Energy,Metal Fabrications,"National Oilwell Varco, Inc. designs, constructs, manufactures, and sells systems, components, and products for oil and gas drilling and production worldwide. It operates through three segments: Wellbore Technologies, Completion & Production Solutions, and Rig Technologies. The company offers various equipment and technologies used to perform drilling operations. It also provides solids control and waste management equipment and services; drilling fluids; portable power generation products; drill and wired pipes; drilling optimization and automation services; tubular inspection, repair, and coating services; instrumentation, and measuring and monitoring services; downhole and fishing tools; steerable technologies; and drill bits. The company offers equipment and technologies for hydraulic fracture stimulation, including pressure pumping trucks, blenders, sanders, hydration units, injection units, flowline, and manifolds; well intervention, such as coiled tubing units, coiled tubing, and wireline units, as well as blowout preventers and tools; onshore production comprising fluid processing systems, composite pipes, surface transfer and progressive cavity pumps, and artificial lift systems; offshore production that include fluid processing systems, floating production systems, and subsea production technologies; and connectors for conductor pipes. It also provides substructures, derricks, and masts; cranes; jacking systems; pipe lifting, racking, rotating, and assembly systems; mud pumps; blowout preventers; drives and generators; rig instrumentation and control systems; equipment components for offshore wind construction vessels; mooring, anchor, and deck handling machinery; and pipelay and construction systems. The company offers spare parts, repair, and rentals, as well as remote equipment monitoring, technical support, field service, and customer training services. National Oilwell Varco, Inc. was founded in 1862 and is based in Houston, Texas.",Mr. Clay Williams,Oil & Gas Equipment & Services,,-182000000.0,-2542000000.0,6090000000.0,-6.62,-6.62,9929000000.0,4650000000.0,1692000000.0,700000000.0,-3.4266666666666667,-0.5829368334700574,-0.5852130325814536,-0.4174055829228243,0.4683251082687078
404,NOW,ServiceNow Inc. Common Stock,$485.84,5.87,1.223%,95928130004.0,United States,2012.0,2187913,Technology,Computer Software: Prepackaged Software,"ServiceNow, Inc. provides enterprise cloud computing solutions that defines, structures, consolidates, manages, and automates services for enterprises worldwide. The company offers information technology (IT) service management applications; and digital workflow products for customer service, human resources, security operations, integrated risk management, and other enterprise departments. It operates the Now platform that offers workflow automation, electronic service catalogs and portals, configuration management systems, data benchmarking, performance analytics, encryption, and collaboration and development tools. The company also provides IT service management product suite for enterprise's employees, customers, and partners; IT operations management product that connects a customer's physical and cloud-based IT infrastructure with applications and platforms; IT Asset Management product to automate IT asset lifecycles with workflows; IT business management product suite to manage IT priorities; and enterprise development operations product for developers' toolchain. In addition, it offers customer service management product for customer service cases and requests; human resources service delivery product; security operations product for security operations management requirements of third-party; governance, risk, and compliance product to create policies and controls; and field service management application. Further, the company provides professional, training, and customer support services; and certification programs. It serves government, financial services, healthcare, telecommunications, manufacturing, IT services, technology, oil and gas, education, and consumer products. The company sells its products through direct sales team and resale partners. The company was formerly known as Service-now.com and changed its name to ServiceNow, Inc. in May 2012. The company was founded in 2004 and is headquartered in Santa Clara, California.",Mr. William McDermott,Software Application,601.6053,535244000.0,118503000.0,4519484000.0,0.6355206847360912,0.6355206847360912,8715057000.0,5880576000.0,3092036000.0,1354082000.0,0.8190914127047244,-0.8109089226389744,-0.8108569390666396,0.026220471186533683,0.6747604748884602
405,NRZ,New Residential Investment Corp. Common Stock,$10.40,-0.14,-1.328%,4851831535.0,United States,,8750880,Consumer Services,Real Estate Investment Trusts,"New Residential Investment Corp., a real estate investment trust, focuses on investing in and managing residential mortgage related assets in the United States. It operates through Origination, Servicing, MSR Related Investments, Residential Securities and Loans, and Consumer Loans segments. The company invests in excess mortgage servicing rights (MSRs) on residential mortgage loans; and in servicer advances, including the basic fee component of the related MSRs. It also invests in real estate securities and residential mortgage loans, as well as in consumer loans, including unsecured and homeowner loans. The company qualifies as a real estate investment trust for federal income tax purposes. It generally would not be subject to federal corporate income taxes if it distributes at least 90% of its taxable income to its stockholders. The company was founded in 2011 and is based in New York, New York.",Mr. Michael Nierenberg,REIT Mortgage,10.38,-1340768000.0,-1357684000.0,-555041000.0,-3.266319057449453,-3.266319057449453,3648809000.0,2999068000.0,123124000.0,0.0,0.0,-3.4102496733511334,-3.4194955981107036,2.44609677483285,0.8219306628546466
406,NSP,Insperity Inc. Common Stock,$87.12,0.2,0.23%,3369365216.0,United States,,163698,Technology,Professional Services,"Insperity, Inc. provides human resources (HR) and business solutions to improve business performance for small and medium-sized businesses. The company offers its HR services through its Workforce Optimization and Workforce Synchronization solutions, which include a range of human resources functions, such as payroll and employment administration, employee benefits, workers' compensation, government compliance, performance management, and training and development services. It also provides Insperity Premier, a cloud-based human capital management platform that offers professional employer organization HR outsourcing solutions to its clients; various personnel management services; and employer liability management services, as well as solutions for middle market. In addition, the company offers MarketPlace, an e-commerce portal that offers a range of products and services; and Workforce Acceleration, a human capital management and payroll services solution; time and attendance; performance management; organizational planning; recruiting; employment screening; expense management; retirement; and insurance services. The company operates through 82 offices in the United States. The company was formerly known as Administaff, Inc. and changed its name to Insperity, Inc. in March 2011. Insperity, Inc. was founded in 1986 and is headquartered in Kingwood, Texas.",Mr. Paul Sarvadi,Staffing & Employment Services,24.918219,225878000.0,138237000.0,4287004000.0,3.443428711121622,3.443428711121622,1584276000.0,1540144000.0,589375000.0,248194000.0,0.04885863407567005,-0.08512299882858258,-0.07434712066623118,0.03224559622524262,0.9721437426307032
407,NUE,Nucor Corporation Common Stock,$95.69,2.86,3.081%,28634466980.0,United States,,4546835,Basic Industries,Steel/Iron Ore,"Nucor Corporation manufactures and sells steel and steel products. It operates in three segments: Steel Mills, Steel Products, and Raw Materials. The Steel Mills segment produces hot-rolled, cold-rolled, and galvanized sheet steel products; plate steel products; wide-flange beams, beam blanks, and H-piling and sheet piling products; bar steel products, such as blooms, billets, concrete reinforcing and merchant bars, and special bar quality products. It also engages in the steel trading and rebar distribution businesses. This segment sells its products to steel service centers, fabricators, and manufacturers in the United States, Canada, and Mexico. The Steel Products segment offers hollow structural section steel tubing products, electrical conduits, steel joists and joist girders, steel decks, fabricated concrete reinforcing steel products, cold finished steel products, steel fasteners, metal building systems, steel grating and expanded metal products, and wire and wire mesh products primarily for use in nonresidential construction applications. This segment also engages in the piling distribution business. The Raw Materials segment produces direct reduced iron (DRI); brokers ferrous and nonferrous metals, pig iron, DRI, and hot briquetted iron; supplies ferro-alloys; and processes ferrous and nonferrous scrap metal, as well as engages in the natural gas drilling operations. This segment sells its ferrous scrap to electric arc furnace steel mills and foundries for manufacturing process; and nonferrous scrap metal to aluminum can producers, secondary aluminum smelters, steel mills and other processors, and consumers of various nonferrous metals. The company offers its products through its in-house sales forces; and internal distribution and trading companies. The company was incorporated in 1958 and is based in Charlotte, North Carolina.",Mr. Leon Topalian,Steel,19.210917,2398375000.0,721470000.0,20139658000.0,2.3651652242328876,2.3651652242328876,20125394000.0,8893533000.0,3047675000.0,1153658000.0,-0.11253140622166964,-0.4324242040431328,-0.4324242040431323,0.03582334913532295,0.44190603175272
408,NUS,Nu Skin Enterprises Inc. Common Stock,$58.20,4.8,8.989%,2917803049.0,United States,1996.0,1013874,Health Care,Other Pharmaceuticals,"Nu Skin Enterprises, Inc. develops and distributes personal care and wellness products worldwide. It provides skin care systems, including ageLOC Me customized skin care and ageLOC Spa systems, and ageLOC LumiSpa skin treatment and cleansing devices; and Epoch products comprising botanical ingredients derived from renewable sources, as well as a range of other cosmetic and personal care products. The company also offers ageLOC Youth nutritional supplements, ageLOC TR90 weight management and body shaping systems, and LifePak nutritional supplements, as well as other anti-aging nutritional solutions and weight management products. In addition, it is involved in the research and product development of skin care products and nutritional supplements. Further, the company operates retail stores and service centers in Mainland China. It sells its products under the Nu Skin, Pharmanex, and ageLOC brands. The company promotes and sells its products directly, as well as through distributors and Website. Nu Skin Enterprises, Inc. was founded in 1984 and is headquartered in Provo, Utah.",Mr. Ritch Wood,Household & Personal Products,14.007598,331555000.0,191355000.0,2581934000.0,3.446719982708311,3.446719982708311,1957076000.0,1062805000.0,423899000.0,315318000.0,-0.03639021611504435,0.1025738535202503,0.1011884928780544,0.07411304859070758,0.5430576022596977
409,NUVB,Nuvation Bio Inc. Class A Common Stock,$11.02,-0.2,-1.783%,2398503606.0,United States,2020.0,410092,Health Care,Major Pharmaceuticals,"Panacea Acquisition Corp., a blank check company, focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. The company was founded in 2020 and is based in San Francisco, California.",Mr. Oleg  Nodelman,Shell Companies,,,,,,,,,,,,,,,
